,id,ltable_id,rtable_id
12619,25758692,665046,757739
12633,25770972,357879,472573
12635,25779613,366155,71636
12637,25785689,722843,523638
12639,25787164,674131,802998
12640,25791801,450624,903554
12641,25792527,175281,549140
12642,25792571,351249,549140
12645,25799439,585792,193014
12647,25810786,632427,678239
12648,25811240,307858,233248
12649,25811446,553999,52543
12650,25811470,649388,52543
12653,25821780,572972,301293
12668,25845680,658289,774325
12669,25857940,166515,181862
12673,25870846,431593,705429
12674,25870847,60662,705429
12675,25874040,258742,444092
12679,25884795,409111,386273
12683,25916716,230642,387287
12687,25919956,707234,131517
12690,25934622,388820,670027
12691,25936379,502414,129445
12694,25949858,700071,858744
12700,25954286,360166,697717
12701,25954973,426551,489351
12702,25957214,141119,230709
12703,25957232,682187,230709
12704,25958108,705160,503527
12705,25958114,252853,503527
12706,25963732,563239,493318
12707,25972693,703326,765103
12708,25972694,315688,765103
12709,25972696,721851,765103
12710,25972698,347546,765103
12711,25972703,526543,765103
12712,25974000,303252,577429
12713,25975885,234919,57604
12724,26001454,699247,659171
12725,26006469,710934,445802
12731,26011526,303594,831344
12732,26023682,725670,900563
12737,26025428,680984,473482
12740,26029330,396008,781938
12741,26033948,638825,466417
12742,26040976,675708,198958
12746,26059848,621595,115321
12752,26079404,270767,568665
12759,26089523,400227,351991
12763,26099254,545473,524641
12764,26099256,725634,524641
12766,26103705,663391,251403
12768,26109034,300414,159868
12781,26116085,709726,845846
12782,26118270,594942,310369
12784,26126964,693075,930918
12785,26136054,453227,866360
12800,26156868,572442,729445
12801,26160743,428203,790359
12806,26174651,175281,959483
12807,26174668,351249,959483
12814,26206197,567145,718302
12821,26218992,685177,680599
12826,26253686,261908,835343
12827,26258143,707660,481881
12828,26272465,572446,916652
12832,26298951,506816,245812
12833,26307298,258621,126170
12861,26323995,711693,354446
12873,26360092,615370,265040
12881,26368809,654330,120762
12882,26375900,517968,483778
12888,26388919,663061,143162
12890,26398401,650183,712547
12894,26430867,285130,377200
12895,26431998,722603,678472
12897,26441884,638178,93986
12904,26463138,302860,59386
12905,26463959,253700,585637
12906,26463987,681800,585637
12907,26465415,490678,903506
12944,26480968,438335,131793
12947,26492057,106722,259177
12948,26497387,716931,396761
12949,26504889,684402,877484
12950,26507963,273289,942826
12955,26521801,696430,927560
12958,26528639,527773,211594
12959,26528661,198445,211594
12962,26537354,262051,350230
12964,26541782,39086,240685
12965,26543046,134136,115930
12966,26544459,729905,541731
12988,26597648,382258,577180
13023,26644290,374596,302282
13025,26650292,551107,740427
13027,26652157,301745,676076
13037,26667232,5054,427855
13043,26678772,677160,206009
13052,26706110,730386,430933
13055,26725373,723125,647741
13058,26751876,728222,321504
13059,26756200,162355,389675
13096,26772307,682278,383531
13097,26772308,682279,383531
13098,26773519,347932,929767
13099,26780517,458519,752102
13115,26791598,637809,531155
13118,26807341,545908,272829
13119,26809415,685176,296997
13120,26811462,106442,399929
13129,26831174,62715,728794
13133,26845173,388329,234204
13134,26846391,724975,38116
13139,26884276,534126,567306
13145,26902871,404804,246365
13148,26915122,721989,533828
13163,26926725,635557,40836
13165,26937958,648310,282097
13168,26956212,565794,332732
13174,26965493,171788,362260
13176,26967861,640067,929029
13177,26971436,593699,320611
13178,26972192,201388,484142
13179,26973201,573313,935826
13191,26990784,449133,612896
13192,26990987,231661,342607
13193,26994190,293609,958241
13194,26995098,355087,537627
13195,26995236,167630,196469
13198,27011690,467209,606990
13205,27034501,293484,130506
13208,27051545,443574,38350
13209,27052503,669869,477886
13213,27058804,559569,21893
13216,27073133,542921,462417
13219,27085092,723530,349733
13224,27113839,587644,926876
13228,27124226,132820,413393
13229,27127632,725554,828290
13231,27134486,248951,460855
13242,27140739,689601,40828
13243,27145420,531132,371095
13245,27157986,611359,421647
13246,27160470,673138,501562
13247,27160471,303742,501562
13248,27161188,18862,580367
13255,27184947,416964,41952
13259,27189717,433026,598936
13268,27214616,613479,233086
13269,27227453,642761,404418
13270,27227454,250217,404418
13273,27242779,103644,589357
13277,27246752,125214,141077
13295,27267841,299629,781227
13297,27269040,621998,253130
13298,27269607,138457,356329
13299,27273113,550405,606618
13305,27297136,102808,680911
13307,27307286,174010,674357
13308,27307288,583905,674357
13309,27307289,719793,674357
13310,27307843,174190,901973
13311,27307867,103223,901973
13313,27314854,553966,626962
13314,27315012,670138,110696
13319,27326629,406114,917125
13320,27328217,723697,819619
13321,27335154,309705,568834
13322,27338859,437079,415903
13323,27338860,312677,415903
13329,27349058,239533,516376
13341,27365458,692006,586243
13342,27365886,82706,328587
13347,27383866,659293,880369
13348,27383868,471169,880369
13349,27383895,218005,880369
13360,27394240,385457,772209
13361,27395780,649056,512529
13363,27396299,249088,933801
13364,27418245,689587,285585
13365,27418250,487867,285585
13379,27433071,508198,201012
13397,27495165,528035,269488
13404,27508594,532018,918838
13405,27520403,146864,679708
13408,27525649,228185,689956
13410,27540474,308317,312686
13422,27571431,673241,580056
13426,27588848,630282,100045
13428,27593827,364162,360853
13443,27606840,205374,625770
13446,27609525,259194,779527
13447,27610136,254278,351545
13449,27615183,70599,471052
13451,27624330,603056,164382
13458,27634576,645014,413238
13459,27644272,146776,950049
13461,27656125,37761,377283
13465,27671583,81357,781733
13466,27672704,514624,920312
13470,27681103,119733,430954
13471,27686366,177476,68801
13474,27690671,423074,273966
13475,27692447,560249,22888
13487,27703639,261577,754295
13489,27704398,563441,271430
13492,27711661,698461,574551
13493,27712436,702134,455622
13495,27715877,728866,945036
13499,27722459,470988,641414
13500,27722462,389564,641414
13512,27734648,493021,155080
13513,27735732,201444,676260
13519,27740485,472322,584923
13520,27740973,159254,850493
13521,27745776,113960,346924
13524,27768171,329665,858648
13525,27777205,726097,898795
13526,27777476,707377,637101
13527,27777477,57510,637101
13528,27785072,716067,231294
13529,27787251,650787,121582
13530,27789956,133149,459336
13531,27790659,530156,858360
13532,27790664,496599,858360
13533,27792742,557105,143768
13534,27793092,303425,504878
13535,27794769,389263,418215
13539,27799804,315983,633067
13552,27816185,616947,549618
13553,27820989,504569,453553
13557,27833294,44555,624870
13559,27845204,7520,833582
13590,27878125,525173,561911
13591,27878888,650058,635565
13592,27880598,13483,739642
13595,27884888,229837,606048
13598,27890485,324862,277512
13601,27900400,472077,533532
13604,27901877,646611,295062
13607,27902982,8706,128669
13620,27913664,408402,222711
13621,27913927,270029,546647
13622,27913928,270194,546647
13623,27913929,270268,546647
13624,27913930,270293,546647
13625,27913931,270345,546647
13626,27913937,706552,546647
13633,27926271,325839,828510
13634,27931206,549840,82788
13639,27961480,301816,50536
13640,27964614,557344,508385
13643,27966448,678350,403363
13644,27967702,342744,848516
13645,27969253,215649,735621
13646,27973531,178177,253068
13648,27991802,595038,469943
13649,27991803,726860,469943
13650,27991804,213417,469943
13651,27991805,492752,469943
13652,28004471,270046,381531
13656,28015044,519131,495101
13666,28024045,236661,338547
13667,28024058,259022,338547
13668,28029280,10030,110859
13669,28030684,189922,324342
13672,28034694,220219,895785
13683,28046958,490968,527496
13687,28054285,215805,240614
13696,28069586,85036,836054
13697,28070186,205632,567457
13703,28083492,152632,413840
13704,28083508,565478,413840
13705,28083517,705507,413840
13706,28085072,365302,61760
13711,28095236,602943,842332
13712,28095857,692396,135070
13744,28137311,169687,118457
13745,28138901,281742,69291
13746,28139268,495482,744980
13751,28153331,553928,769003
13752,28153332,699675,769003
13753,28177160,376351,648647
13755,28180391,585296,73630
13756,28181518,313943,206754
13775,28190279,616151,250633
13783,28218499,386098,116850
13784,28221296,87784,908037
13785,28229894,313487,784680
13792,28249411,168572,937406
13793,28250864,539617,869292
13798,28255172,478446,57958
13799,28255198,259573,57958
13800,28260883,605365,371788
13801,28260887,237638,371788
13803,28269791,721872,726361
13804,28269797,374502,726361
13807,28272038,500622,218183
13808,28276617,333988,611029
13831,28311325,691029,88851
13832,28311326,706409,88851
13833,28315741,389458,79424
13834,28332007,677605,755702
13836,28336880,667817,751762
13837,28340107,690249,924101
13839,28343476,552306,47677
13865,28348280,721872,216380
13866,28348286,374502,216380
13871,28364792,536854,64307
13887,28376919,492798,3359
13891,28391890,500731,515432
13896,28435242,689292,266022
13900,28452327,459064,781308
13912,28464812,296828,787384
13915,28480022,130127,74368
13916,28482147,339386,113500
13922,28495131,516811,789505
13925,28505583,671536,572716
13926,28505590,675705,572716
13927,28508796,177519,75695
13932,28528240,700797,464528
13936,28549621,483409,750761
13947,28576637,670080,532564
13948,28576686,377978,532564
13949,28579535,664511,330439
13950,28579556,636550,330439
13952,28582631,726447,458499
13953,28583427,573382,52227
13966,28622917,98053,733176
13973,28629493,314443,318701
13976,28635076,217910,186157
13978,28659151,413461,385806
13980,28666534,204914,333816
13981,28666535,205321,333816
13982,28666555,205404,333816
13983,28667236,456316,357037
13984,28677897,576526,143281
13985,28688191,605651,17704
13987,28694540,23457,213143
13988,28695218,692051,513259
13995,28707154,470650,162226
14009,28789632,281478,107838
14017,28810990,655885,122896
14018,28811088,649566,122896
14022,28826194,171655,900629
14023,28831781,528910,760892
14025,28857335,715812,117089
14028,28860002,234187,929172
14030,28866711,692001,856612
14038,28875248,272498,826211
14074,28922537,241585,145607
14077,28947534,300414,449523
14091,28951162,298720,350341
14092,28952459,192598,251053
14093,28952460,729937,251053
14094,28961483,638164,701121
14097,28980114,479632,500294
14109,29016596,586745,574677
14110,29016602,635082,574677
14112,29022377,630895,52848
14116,29027139,567250,279468
14120,29044347,514625,929911
14139,29089167,305951,517180
14144,29119111,253320,316002
14145,29124706,430637,370425
14156,29152268,331027,143943
14157,29153623,687063,491228
14158,29156155,484011,184624
14162,29162313,666980,293222
14163,29162319,124807,293222
14164,29162320,257940,293222
14165,29162366,452152,293222
14167,29162381,728904,293222
14168,29162383,729631,293222
14169,29162395,227485,293222
14170,29162398,98646,293222
14173,29168257,171711,705420
14203,29181797,463252,467137
14204,29182305,617328,86060
14205,29196208,667136,655777
14207,29197230,544513,383998
14208,29204780,188462,738752
14209,29213042,630316,136284
14210,29213572,364792,761652
14211,29215276,139089,88509
14212,29217795,571948,120671
14215,29229555,615242,440749
14219,29242047,451707,113179
14221,29246234,496339,373719
14237,29261991,406929,431752
14239,29263131,409421,458807
14256,29276445,92482,251644
14264,29283059,723068,650355
14276,29295640,624324,610509
14277,29295644,596884,610509
14278,29295645,336707,610509
14279,29299868,530229,119504
14280,29299921,492096,119504
14285,29332373,237036,617148
14291,29336047,125214,956488
14299,29342006,192384,622672
14301,29347092,301636,209473
14309,29354320,110065,211028
14315,29362369,182240,786574
14316,29367813,122213,143567
14319,29374332,347528,755851
14321,29381258,698863,162144
14324,29411889,239391,529672
14341,29421626,348361,241739
14346,29429882,690643,191123
14352,29444783,43219,930579
14353,29447768,649958,468706
14354,29448691,692961,930887
14355,29448692,727392,930887
14356,29448732,715972,930887
14357,29448742,727384,930887
14363,29462858,230130,355100
14379,29506586,532291,47049
14380,29506588,671218,47049
14386,29546504,732674,354397
14389,29561424,249032,248175
14390,29563273,648885,286374
14391,29564735,239917,420398
14394,29569391,253962,774356
14396,29578820,415824,642468
14421,29605050,235972,128786
14423,29618635,494498,698011
14424,29618757,435738,444840
14425,29620875,549202,782928
14426,29620918,567212,782928
14427,29621077,348160,782928
14428,29626123,574058,614656
14433,29628367,678823,217448
14434,29630282,579059,226333
14435,29630522,570076,951604
14457,29657216,198149,78265
14465,29688115,206119,244367
14466,29688618,492903,909518
14477,29708948,317054,742313
14486,29754023,578626,50231
14487,29757916,22767,508063
14488,29757920,315950,508063
14520,29780241,169864,935218
14535,29804306,138366,137333
14565,29814907,533854,334130
14567,29820030,656974,299636
14603,29836143,435173,577854
14604,29837434,432127,118473
14605,29840287,713712,347592
14614,29857169,573042,651995
14617,29879677,216688,224668
14618,29886207,594624,61992
14625,29898117,344799,442264
14627,29915205,359069,945779
14629,29927726,531197,570462
14641,29994785,567980,875606
14654,30010107,727406,646714
14656,30019233,682639,625752
14658,30020461,603616,222119
14686,30042962,516048,762912
14693,30078249,256483,719808
14694,30079934,254168,36875
14696,30084715,185536,743792
14697,30086831,685559,816124
14698,30088448,321617,386790
14699,30088462,122102,386790
14701,30089940,731066,84549
14702,30089941,258839,84549
14705,30092443,522896,893610
14706,30095137,339558,234199
14716,30117308,692175,163226
14718,30123795,722015,776987
14720,30128161,442208,392962
14721,30128176,518705,392962
14722,30128622,154722,757621
14725,30155132,426611,667377
14739,30167210,588,853256
14740,30169422,446428,142114
14750,30174495,666844,24923
14756,30190689,132436,791831
14757,30202281,570076,749215
14760,30207719,385291,213162
14772,30214395,668815,520270
14777,30225039,686939,890975
14778,30226764,218601,706258
14780,30232141,244954,394791
14781,30236361,729163,399637
14782,30236377,623066,399637
14783,30236407,728925,399637
14799,30243494,521019,101647
14803,30246642,713504,520621
14804,30257553,659732,759575
14807,30269877,399312,312454
14808,30270915,625961,822733
14809,30278175,310092,317172
14818,30294880,253664,628621
14819,30294882,724040,628621
14820,30295369,598992,451613
14821,30295985,727219,483627
14830,30307731,203021,94429
14831,30309130,711220,431761
14832,30324900,554785,687489
14836,30345926,239127,372252
14846,30361008,671773,642952
