id,ltable_id,rtable_id,ltable_movie_title,ltable_year,rtable_movie_title,rtable_year
4003,3931.0,255190.0,forever,"[2014, 1988]",forever after,2015.0
4005,2470.0,196979.0,dogma,"[1999, 1975]",dogma,1999.0
4012,2808.0,742539.0,the money shot,"[2005, 1991]",the money shot,2009.0
4014,4769.0,152386.0,cool!,"[2004, 2000]",cool!,2004.0
4018,1356.0,439842.0,love & other drugs,2010,love & other drugs,2010.0
4019,6060.0,439842.0,love & other drugs,2010,love & other drugs,2010.0
4028,331.0,527641.0,once upon a time in the midlands,2002,once upon a time in the midlands,2002.0
4032,6017.0,265878.0,game over,"[2005, 2003]",game over,2001.0
4033,7260.0,846544.0,whole new thing,"[2005, 2001]",whole new thing,2005.0
4037,6004.0,733170.0,the last stand,"[2013, 1970]",the last stop,2013.0
4044,2605.0,758556.0,the school of rock,"[2003, 1986]",the school of rock,2003.0
4045,5289.0,758556.0,the school of rock,2003,the school of rock,2003.0
4046,1377.0,758556.0,the school of rock,2003,the school of rock,2003.0
4050,5174.0,147854.0,welcome to me,2014,come to me,2012.0
4057,5395.0,849840.0,winter meeting,"[1948, 2005]",winter meeting,1948.0
4059,6071.0,527506.0,once upon a time,2011,once upon a hill,2010.0
4060,7146.0,527506.0,once upon a time,"[2011, 1957]",once upon a hill,2010.0
4073,4861.0,201891.0,down to earth,2001,down to earth,2002.0
4075,3617.0,412723.0,le ciel est � nous,"[1997, 1992]",le ciel est ? nous,1997.0
4076,926.0,412723.0,le ciel est � nous,"[1997, 1981]",le ciel est ? nous,1997.0
4099,6124.0,424749.0,forget me not,"[2009, 2006]",let me not,2007.0
4115,5462.0,703935.0,the girl,2012,the chorus girl,2012.0
4117,4494.0,3427.0,17 filles,"[2011, 2010]",17 filles,2011.0
4130,595.0,763203.0,the crying game,"[1992, 1979]",the spanking game,1993.0
4131,139.0,763203.0,the crying game,"[1992, 1968]",the spanking game,1993.0
4132,5955.0,763203.0,the crying game,"[1992, 1968]",the spanking game,1993.0
4142,7155.0,142053.0,austin city limits,"[1975, 2006]",city limits,2011.0
4143,6612.0,617683.0,saving grace,"[2007, 2006]",saving grace,2010.0
4146,1351.0,331907.0,imitation life,"[2008, 2004]",imitation,1999.0
4150,4669.0,167489.0,dark horse,"[2011, 2009]",dark horse,2015.0
4155,7232.0,612108.0,salsa,1976,salsa,1976.0
4161,1839.0,110758.0,breaking the waves,"[1996, 1971]",breaking the bank,2000.0
4162,864.0,110758.0,breaking the waves,"[1996, 1976]",breaking the bank,2000.0
4163,2432.0,110758.0,breaking the waves,"[1996, 1971]",breaking the bank,2000.0
4177,4865.0,797599.0,trick r treat,"[2007, 2004]",trick or treat,2007.0
4181,5120.0,292829.0,hard to hold,1984,hard to hold,1984.0
4202,2987.0,401052.0,la linea,"[2009, 2008]",la prima linea,2009.0
4203,6235.0,731872.0,the look of love,"[2013, 1996]",the language of love,1997.0
4205,5381.0,834261.0,wanderlust,"[2006, 1995]",wanderlust,2011.0
4206,959.0,834261.0,wanderlust,"[2012, 1971]",wanderlust,2011.0
4218,4832.0,121699.0,cama de gato,2009,cama de gato,2012.0
4219,5521.0,637614.0,shrek 2,"[2004, 2003]",shrek 2,2004.0
4220,6999.0,637614.0,shrek 2,2004,shrek 2,2004.0
4223,4180.0,774285.0,the wedding singer,"[1998, 1984]",the wedding singer,1998.0
4224,5800.0,774285.0,the wedding singer,"[1998, 1984]",the wedding singer,1998.0
4225,2445.0,294676.0,the tell-tale heart,"[2016, 2005]",haunted poe: the tell-tale heart,2009.0
4229,586.0,51488.0,american horror story,2011,american love story,2015.0
4231,4034.0,820193.0,valley girl,"[1983, 1982]",valley girl,1983.0
4232,6366.0,522198.0,off the air,"[2011, 2008]",off air,2014.0
4234,3516.0,476738.0,one mississippi,2015,mississippi,2012.0
4236,6450.0,78202.0,balls to the wall,"[2011, 2007]",back to the wall,2006.0
4240,6550.0,227243.0,entrapment,"[1999, 2001]",entrapment,2005.0
4241,1658.0,377340.0,knockout,"[1941, 2002]",knockout,2007.0
4260,1591.0,642000.0,sing along,2013,sing,2016.0
4267,2860.0,778213.0,thelma & louise,1991,thelma & louise,1991.0
4269,1592.0,761471.0,the singing detective,2003,the singing detective,2003.0
4270,4807.0,761471.0,the singing detective,"[2003, 1959]",the singing detective,2003.0
4271,1246.0,761471.0,the singing detective,"[2003, 1958]",the singing detective,2003.0
4272,874.0,761471.0,the singing detective,2003,the singing detective,2003.0
4273,934.0,761471.0,the singing detective,"[2003, 2000]",the singing detective,2003.0
4274,2965.0,573419.0,project x,"[2012, 2007]",project x,2012.0
4275,4896.0,573419.0,project x,2012,project x,2012.0
4276,7103.0,573419.0,project x,2012,project x,2012.0
4277,5117.0,573419.0,project x,2012,project x,2012.0
4278,507.0,573419.0,project x,"[2012, 2008]",project x,2012.0
4281,6170.0,764277.0,the stepfather,"[2009, 2006]",the stepfather,2009.0
4284,3864.0,845394.0,white men cant jump,"[1992, 1966]",white men can't jump,1992.0
4285,2905.0,845394.0,white men cant jump,"[1992, 1993]",white men can't jump,1992.0
4286,5158.0,631664.0,shameless,"[2011, 2008]",shameless,2016.0
4287,2120.0,631664.0,shameless,"[2011, 2001]",shameless,2016.0
4288,3707.0,631664.0,shameless,2011,shameless,2016.0
4289,1873.0,631664.0,shameless,"[2011, 2009]",shameless,2016.0
4290,511.0,631664.0,shameless,"[2011, 2009]",shameless,2016.0
4291,2273.0,156171.0,crazy kind of love,"[2013, 1996]",crazy love,1996.0
4300,5796.0,540878.0,pale blood,1990,pale blood,1990.0
4314,5336.0,735848.0,the living end,1992,the living end,1992.0
4325,6375.0,482962.0,morning light,"[2008, 2004]",morning light,2010.0
4336,449.0,576351.0,punks dead: slc punk 2,"[2016, 1997]",punk's dead: slc punk 2,2016.0
4342,5004.0,178364.0,demonlover,"[2002, 2001]",demonlover,2002.0
4344,7092.0,708010.0,the hunter,"[2011, 1984]",the dakota hunter,2011.0
4345,1103.0,68518.0,ashes to ashes,"[2008, 1980]",ashes,1975.0
4355,6405.0,370104.0,keeping the faith,2000,keeping the faith,2000.0
4356,4779.0,610584.0,sahara,"[2005, 2009]",sahara,2014.0
4360,2242.0,305984.0,his eye is on the sparrow,2006,his eye is on the sparrow,2006.0
4361,5174.0,838957.0,welcome to me,2014,welcome to ebensee,2014.0
4368,2669.0,715647.0,the fast and the furious,"[2001, 1999]",the fast and the furious,2001.0
4369,3723.0,715647.0,the fast and the furious,2001,the fast and the furious,2001.0
4377,5163.0,300352.0,the rainmaker,"[1997, 1952]",henry  the rainmaker,1949.0
4378,1341.0,538407.0,p.o.v.,"[1988, 2003]",p.o.v.,2005.0
4379,1342.0,538407.0,p.o.v.,"[1988, 2003]",p.o.v.,2005.0
4380,2886.0,244771.0,festival n�mero 19,1966,festival n?mero 19,1966.0
4392,3845.0,566870.0,post mortem,"[1999, 1993]",post zap mortem,1996.0
4399,6778.0,670569.0,suicide kings,"[1997, 1975]",suicide kings,1997.0
4400,2478.0,99146.0,black and white,"[1999, 1997]",black & white,2002.0
4403,2835.0,713474.0,of all the things,"[2008, 1985]",the end of all things,2008.0
4415,4309.0,336059.0,all the wilderness,"[2014, 2007]",in the wilderness,2016.0
4416,958.0,851909.0,woman in a dressing gown,1957,woman in a dressing gown,1957.0
4417,2193.0,515144.0,now is good,2012,now is good,2012.0
4418,5410.0,515144.0,now is good,"[2012, 2007]",now is good,2012.0
4420,2085.0,375809.0,kiss kiss,"[2010, 2008]",kiss,2008.0
4421,5337.0,705353.0,the comedian,"[2012, 2001]",the comedian,2017.0
4424,1103.0,85028.0,ashes to ashes,"[2008, 1980]",batman: ashes to ashes,2009.0
4426,1566.0,442309.0,bored to death,"[2009, 2005]",loved to death,2007.0
4427,4362.0,442309.0,bored to death,"[2009, 2008]",loved to death,2007.0
4428,814.0,442309.0,bored to death,2009,loved to death,2007.0
4430,7038.0,259871.0,frida,"[2002, 1994]",frida,2001.0
4433,5704.0,536509.0,out of nowhere,"[2012, 1972]",out of nowhere,2009.0
4434,5146.0,441324.0,love and music,1971,love and murder,1966.0
4435,452.0,441324.0,love and music,1971,love and murder,1966.0
4443,122.0,86948.0,beautiful  beautiful,2011,beautiful phil,2011.0
4444,7167.0,86948.0,beautiful  beautiful,2011,beautiful phil,2011.0
4445,6154.0,248407.0,fireproof,"[2008, 2007]",fireproof,2013.0
4446,5731.0,248407.0,fireproof,2008,fireproof,2013.0
4450,4566.0,449034.0,made to order,"[1979, 1970]",made to order,1979.0
4463,1857.0,833794.0,wall street,1987,wall street,1987.0
4476,6179.0,737342.0,the rest of my life,"[2010, 2006]",the love of my life,2012.0
4477,7201.0,734669.0,the life and times of hank greenberg,1998,the life and times of hank greenberg,1998.0
4479,4272.0,820005.0,valentines day,"[2010, 1966]",valentines day,2007.0
4480,3306.0,820005.0,valentines day,"[2010, 2007]",valentines day,2007.0
4481,2386.0,820005.0,valentines day,"[2010, 1966]",valentines day,2007.0
4482,971.0,820005.0,valentines day,"[2010, 1966]",valentines day,2007.0
4484,3903.0,863249.0,yves saint laurent,2014,yves saint laurent,2014.0
4485,413.0,863249.0,yves saint laurent,"[2014, 1967]",yves saint laurent,2014.0
4486,5252.0,342848.0,iron eagle,1986,iron eagle ii,1988.0
4493,4884.0,336041.0,the way,"[2010, 2008]",in the way,2015.0
4494,2371.0,336041.0,the way,"[2010, 1972]",in the way,2015.0
4496,2232.0,692958.0,american nightmare,2002,the american nightmare,2000.0
4502,2891.0,783422.0,thunder in the valley,1947,thunder in the pines,1948.0
4510,4115.0,747337.0,the other sister,"[1999, 1971]",the other side,1999.0
4511,6270.0,747337.0,the other sister,"[1999, 2000]",the other side,1999.0
4512,1741.0,362857.0,kaboom,"[2010, 2009]",kaboom,2008.0
4513,5413.0,139820.0,chun gwong cha sit,"[1997, 2000]",chun gwong cha sit,1997.0
4517,5659.0,375056.0,kingpin,1996,kingpin,1996.0
4519,5694.0,859889.0,yoga hosers,"[2016, 1987]",yoga hosers,2016.0
4524,2294.0,782089.0,three kings,"[1999, 2008]",three kings,2010.0
4526,6235.0,747885.0,the look of love,"[2013, 1996]",the pain of love,2012.0
4527,4953.0,747885.0,the edge of love,2008,the pain of love,2012.0
4532,122.0,86923.0,beautiful  beautiful,2011,beautiful mum,2014.0
4533,7167.0,86923.0,beautiful  beautiful,2011,beautiful mum,2014.0
4540,6964.0,370108.0,keep the lights on,"[2012, 1986]",keeping the lights on,2007.0
4546,7228.0,492914.0,my name is earl,"[2005, 2008]",my name is naji,2010.0
4547,7247.0,492914.0,my name is earl,"[2005, 2004]",my name is naji,2010.0
4549,5354.0,492914.0,my name is earl,"[2005, 1969]",my name is naji,2010.0
4551,412.0,492914.0,my name is earl,"[2005, 1967]",my name is naji,2010.0
4559,3347.0,269754.0,gentlemen broncos,"[2009, 1984]",gentlemen broncos,2009.0
4560,6455.0,269754.0,gentlemen broncos,"[2009, 1984]",gentlemen broncos,2009.0
4566,3505.0,673902.0,surfacing,"[2015, 1988]",surfacing,2016.0
4567,4834.0,673902.0,surfacing,"[2015, 1993]",surfacing,2016.0
4575,2834.0,739505.0,the man in the high castle,"[2015, 1928]",the man in the case,2015.0
4582,2688.0,660650.0,st. louis blues,1929,st. louis blues,1929.0
4596,4295.0,760301.0,the swing of things,"[2013, 1996]",the shape of things,2001.0
4612,7092.0,316985.0,the hunter,"[2011, 1984]",hugh the hunter,2015.0
4614,6235.0,751800.0,the look of love,"[2013, 1996]",the price of love,2017.0
4615,2357.0,816584.0,up in the air,2009,up in the air,2014.0
4618,225.0,722282.0,the grand,"[2007, 1996]",the grand theft,2011.0
4621,7146.0,527625.0,once upon a time,"[2011, 1957]",once upon a time in venice,2016.0
4622,6071.0,527625.0,once upon a time,2011,once upon a time in venice,2016.0
4624,6582.0,725129.0,the soul of a man,"[2003, 1964]",the heart of a man,1959.0
4630,1300.0,725129.0,the soul of a man,"[2003, 1964]",the heart of a man,1959.0
4633,6581.0,725129.0,the soul of a man,"[2003, 1964]",the heart of a man,1959.0
4637,5589.0,87630.0,bedazzled,"[2000, 1967]",bedazzled,1967.0
4639,373.0,547965.0,patch adams,"[1998, 1970]",patch adams,1998.0
4644,4087.0,520693.0,observe and report,"[2009, 1966]",observe & report,2011.0
4648,87.0,8526.0,90 minutes in heaven,2015,7 minutes in heaven,2011.0
4649,6299.0,8526.0,90 minutes in heaven,2015,7 minutes in heaven,2011.0
4692,2875.0,706673.0,the cove,"[2009, 2004]",the cove,2009.0
4694,6004.0,763994.0,the last stand,"[2013, 1970]",the stand,2014.0
4704,5055.0,301614.0,here i am,"[2011, 2006]",here i am,2012.0
